"id","title"
6858777,"ACRNaCT trial protocol efficacy of adjuvant chemotherapy in patients with clinical T3b/T4, N+ rectal Cancer undergoing Neoadjuvant Chemoradiotherapy a pathology oriented, prospective, multicenter, randomized, open label, parallel group clinical trial"
6847989,In Situ Forming Injectable Hydrogel For Encapsulation Of Nanoiguratimod And Sustained Release Of Therapeutics
6874685,"Qualitative microbiome profiling along a wastewater system in Kampala, Uganda"
6873882,Radiation Induced Changes in Tumor Vessels and Microenvironment Contribute to Therapeutic Resistance in Glioblastoma
6876562,High Throughput System for the Early Quantification of Major Architectural Traits in Olive Breeding Trials Using UAV Images and OBIA Techniques
6862458,The Use of Public Health Indicators to Assess Individual Happiness in Post Disaster Recovery
6876893,Audiological function in a group of adults following myringoplasty an exploratory study in South Africa
6880558,Implementation of government directed policy in the hospital setting a modified Delphi study
6830807, What gets measured better gets done better The landscape of validation of global maternal and newborn health indicators through key informant interviews
6776475,Association of Free Sugar Intake Estimated Using a Newly Developed Food Composition Database With Lifestyles and Parental Characteristics Among Japanese Children Aged 3–6 Years DONGuRI Study
6881178,Pleural cryobiopsy during local anaesthetic thoracoscopy in dry pleural dissemination
6883562,Hand hygiene – social network analysis of peer identified and management selected change agents
6881694,Do procrastinators get worse sleep? Cross sectional study of US adolescents and young adults
6852755,Subsets of mononuclear phagocytes are enriched in the inflamed colons of patients with IBD
6851370,Dietary short chain fatty acid intake improves the hepatic metabolic condition via FFAR3
6883622,The effects of daily meteorological perturbation on pregnancy outcome follow up of a cohort of young women undergoing IVF treatment
6868894,Anti CD34 Grafted Magnetic Nanoparticles Promote Endothelial Progenitor Cell Adhesion on an Iron Stent for Rapid Endothelialization
6880372,Can a multicomponent multidisciplinary implementation package change physicians’ and nurses’ perceptions and practices regarding thrombolysis for acute ischemic stroke? An exploratory analysis of a cluster randomized trial
6869967,Tissue specific tumor microenvironments influence responses to immunotherapies
6881086,T4 Erector Spinae Plane Block Relieves Postdural Puncture Headache A Case Report
6853865,"Effectiveness of a Multimodal, Day Clinic Group Based Treatment Program for Trauma Related Disorders Differential Therapy Outcome for Complex PTSD vs. Non Complex Trauma Related Disorders"
6887610,Pre eclampsia with new onset systemic lupus erythematosus during pregnancy A case report
6831633,Programming effects of maternal and gestational obesity on offspring metabolism and metabolic inflammation
6831592,Prefrontal activation related to spontaneous creativity with rock music improvisation A functional near infrared spectroscopy study
6873328,The Pleiotropic Effects of the GM CSF Rheostat on Myeloid Cell Differentiation and Function More Than a Numbers Game
6883646,Ovarian function and reproductive outcome after ovarian tissue transplantation a systematic review
6858607,Pseudomonas aeruginosa lectin LecB impairs keratinocyte fitness by abrogating growth factor signalling
6878337,Subclinical Myocardial Dysfunction Demonstrated by Speckle Tracking Echocardiography in Children with Euthyroid Hashimoto’s Thyroiditis
6864408,Rezafungin treatment in mouse models of invasive candidiasis and aspergillosis Insights on the PK/PD pharmacometrics of rezafungin efficacy
6852629,A Meta analysis on efficacy of auto fluorescence in detecting the early dysplastic changes of oral cavity
6883464,"Comparative evaluation of conventional cytology and a low cost liquid based cytology technique, EziPREP™, for cervicovaginal smear reporting A split sample study"
6877721,A Call for Research on the Prognostic Role of Follow Up Histology in Celiac Disease A Systematic Review
6868477,Compound Stimuli Reveal the Structure of Visual Motion Selectivity in Macaque MT Neurons
6852757,Association of military life experiences and health indicators among military spouses
6883540,Built and social environmental factors influencing healthy behaviours in older Chinese immigrants to Australia a qualitative study
6874641,Feasibility of a circulation model for the assessment of endovascular recanalization procedures and periprocedural thromboembolism in vitro
6849303,Advances and perspectives of PARP inhibitors
6854001,Two Novel Mutations (c.883 4_890del and c.1684C>G) of WDR62 Gene Associated With Autosomal Recessive Primary Microcephaly A Case Report
6848131,Different clinical patterns of IgG4 RD patients with and without eosinophilia
6876160,Educational Case Nutrient Deprivation and Anemia
6861097,Redesigning ambulatory care management for uncontrolled type 2 diabetes a prospective cohort study of the impact of a Boot Camp model on outcomes
6889176,Tumour cell derived debris and IgG synergistically promote metastasis of pancreatic cancer by inducing inflammation via tumour associated macrophages
6839804,Interprofessional Antimicrobial Stewardship Influencing Clostridioides difficile Infection An 8 Year Study Using Antimicrobial Use Density
6861184,The Sigma 1 Receptor When Adaptive Regulation of Cell Electrical Activity Contributes to Stimulant Addiction and Cancer
6841742,Comorbidity of asthma and hypertension may be mediated by shared genetic dysregulation and drug side effects
6863720,"Surveillance of Culicoides biting midges in northern Honshu, Japan, during the period of Akabane virus spread"
6853912,The Vitamin D status is associated with serum C reactive protein and adhesion molecules in patients with renal cell carcinoma
6841698,Mutation of the PTCH1 gene predicts recurrence of breast cancer
6802734,Frailty In Patients Undergoing Vascular Surgery A Narrative Review Of Current Evidence
6855444,Development of a novel automatable fabrication method based on electrospinning co electrospraying for rotator cuff augmentation patches
6828703,Recent advances in the CRISPR genome editing tool set
6877715,"The Effects of Resistance Exercise Training on Strength and Functional Tasks in Adults With Limb Girdle, Becker, and Facioscapulohumeral Dystrophies"
6879037,Association Between Lifestyle Characteristics and Body Mass Index of Mothers of Children With Allergic Diseases
6857206,Viscosupplementation for Management of Knee Osteoarthritis from an Indian Perspective An Expert Consensus Report
6838051,The biological activity of bispecific trastuzumab/pertuzumab plant biosimilars may be drastically boosted by disulfiram increasing formaldehyde accumulation in cancer cells
6880034,"Influence of Graft Bending Angle on Graft Maturation, the Femoral Tunnel, and Functional Outcomes by 12 Months After Anterior Cruciate Ligament Reconstruction"
6874509,The Integrated Resource for Reproducibility in Macromolecular Crystallography Experiences of the first four years
6883525,Highly sensitive MLH1 methylation analysis in blood identifies a cancer patient with low level mosaic MLH1 epimutation
6880349,Forest work and its implications for malaria elimination a qualitative study
6863816,Graphene Supported Rhodium Nanoparticles for Enhanced Electrocatalytic Hydrogen Evolution Reaction
6839174,Targeting the Formyl Peptide Receptor type 1 to prevent the adhesion of ovarian cancer cells onto mesothelium and subsequent invasion
6856079,Dosimetric Impact of Interfractional Variations for Post prostatectomy Radiotherapy to the Prostatic Fossa—Relevance for the Frequency of Position Verification Imaging and Treatment Adaptation
6851056,Assessing the Correlation Between Disease Severity Indices and Quality of Life Measurement Tools in Pemphigus
6872460,Ribosome Evolution and Structural Capacitance
6833190,Assessing the implementation of a patient navigation intervention for colonoscopy screening
6828767,α Synuclein oligomers mediate the aberrant form of spike induced calcium release from IP3 receptor
6876330,An extra chromosome 9 derived from either a normal chromosome 9 or a derivative chromosome 9 in a patient with acute myeloid leukemia positive for t(9;11)(p21.3;q23.3) A case report
6802622,Medication Adherence In Patients With Arterial Hypertension The Relationship With Healthcare Systems’ Organizational Factors
